cluster,Student skills,Student badges,Student bonus,Student quizzes,Student posts,Next Skills,Next badges,Next bonus,Next quizzes
3,"['10305333CompletetheCourseLogoSkill:100.0', '09604833Completethe3DGIFSkill:100.0', '10005133CompletetheZombiesandMonstersSkill:100.0', '11906033CompletethePublicistSkill:400.0', '10205233CompletetheeBookSkill:100.0', '11805933CompletetheMoviePosterSkill:400.0', '13606733CompletetheCourseImageSkill:400.0', '13206633CompletetheLivingPageSkill:400.0', '14807333CompletetheIlluminatorSkill:700.0', '12606233CompletetheReporterSkill:100.0', '14307133CompletetheStopMotionSkill:700.0']","['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '10705611getfourpostsoffourpoints:150.0', '11205611getsixpostsoffourpoints:150.0', '12000611getfourpoints:300.0', '10505511maketwentyposts:0.0', '12100611geteightpoints:300.0', '14005811reachlevelthree:0.0', '10605511makethirtyposts:0.0', '10100411getfourpoints:200.0', '12505611gettwelvepostsoffourpoints:150.0', '11300411geteightpoints:200.0', '14207011readslidesfor50%oflectures:0.0', '12800411gettwelvepoints:200.0', '19101111participatedinonequest:500.0', '03502011betherefor50%oflabs:50.0', '15204911respondtofirsttwoquestionnaires:50.0', '14507011readslidesfor75%oflectures:0.0', '04302011betherefor75%oflabs:50.0', '19301111participatedintwoquests:500.0', '05303011topgradeintwogradedclasses:0.0', '06503011topgradeinthreegradedclasses:0.0', '04001811betherefor75%oflectures:75.0']","['01500922AttendedQuiz:600.0', '02500922AttendedQuiz:600.0', '03400922AttendedQuiz:350.0', '04400922AttendedQuiz:650.0', '06300922AttendedQuiz:600.0', '07100922AttendedQuiz:200.0', '15000922AttendedQuiz:0.0']",[],"['Skill Tree18', 'Labs Forum5', 'Participation Forum9']",[],"['07302011bethereforallofthelabs:50.0', '15507011readalllecturesslides:0.0', '16607711oneentry:50.0', '07001811bethereforallofthelectures:75.0', '01100811performonetask:100.0']","['15400922AttendedQuiz:271.0', '15700922AttendedQuiz:750.0']",[]
2,"['10305333CompletetheCourseLogoSkill:100.0', '09905033CompletetheTextArtSkill:100.0', '10805733CompletethereMIDISkill:100.0', '10005133CompletetheZombiesandMonstersSkill:100.0', '09604833Completethe3DGIFSkill:100.0', '09504733CompletetheAlienInvasionSkill:100.0', '12606233CompletetheReporterSkill:100.0', '11906033CompletethePublicistSkill:400.0']","['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '12000611getfourpoints:300.0', '12100611geteightpoints:300.0', '10705611getfourpostsoffourpoints:150.0', '11705811reachleveltwo:0.0', '14207011readslidesfor50%oflectures:0.0', '10505511maketwentyposts:0.0', '11205611getsixpostsoffourpoints:150.0', '19101111participatedinonequest:500.0', '15204911respondtofirsttwoquestionnaires:50.0', '03502011betherefor50%oflabs:50.0', '05102311beontime17times:50.0', '19301111participatedintwoquests:500.0', '05303011topgradeintwogradedclasses:0.0', '14507011readslidesfor75%oflectures:0.0', '06503011topgradeinthreegradedclasses:0.0', '04001811betherefor75%oflectures:75.0']","['01500922AttendedQuiz:450.0', '02500922AttendedQuiz:450.0', '03400922AttendedQuiz:150.0', '04400922AttendedQuiz:300.0', '06300922AttendedQuiz:600.0', '07100922AttendedQuiz:700.0', '15000922AttendedQuiz:400.0']",['00000000InitialBonus:500.0'],"['Skill Tree8', 'Labs Forum5', 'Participation Forum7']","['11805933CompletetheMoviePosterSkill:400.0', '13706833CompletetheMovieBarcodesSkill:400.0', '13006433CompletetheLoopingGIFSkill:400.0']","['07001811bethereforallofthelectures:75.0', '16504911respondtoallthequestionnaires:50.0', '01100811performonetask:100.0']","['15400922AttendedQuiz:700.0', '15700922AttendedQuiz:400.0']",[]
2,"['10005133CompletetheZombiesandMonstersSkill:100.0', '09504733CompletetheAlienInvasionSkill:100.0', '09905033CompletetheTextArtSkill:100.0', '11805933CompletetheMoviePosterSkill:400.0', '11906033CompletethePublicistSkill:400.0', '09604833Completethe3DGIFSkill:100.0', '13206633CompletetheLivingPageSkill:400.0']","['00700511sugestanewsubjectforyourpresentation:350.0', '09804911respondtofirstquestionnaire:50.0', '12000611getfourpoints:300.0', '12100611geteightpoints:300.0', '02801811betherefor50%oflectures:75.0', '12701611participate6times:100.0', '14207011readslidesfor50%oflectures:0.0', '10705611getfourpostsoffourpoints:150.0', '11205611getsixpostsoffourpoints:150.0', '03902311beontime15times:50.0', '19101111participatedinonequest:500.0', '15204911respondtofirsttwoquestionnaires:50.0', '05102311beontime17times:50.0', '14507011readslidesfor75%oflectures:0.0', '05303011topgradeintwogradedclasses:0.0', '10605511makethirtyposts:0.0', '06503011topgradeinthreegradedclasses:0.0', '06902811Theaveragescoreofyourlabclasswasthebestofallclasses(2times):50.0', '09700111getfourpoints:50.0', '07302011bethereforallofthelabs:50.0']","['01500922AttendedQuiz:600.0', '02500922AttendedQuiz:450.0', '03400922AttendedQuiz:200.0', '04400922AttendedQuiz:600.0', '06300922AttendedQuiz:450.0', '07100922AttendedQuiz:450.0', '15000922AttendedQuiz:275.0']",[],"['Skill Tree8', 'Labs Forum4', 'Participation Forum3', 'Bugs Forum4']","['14807333CompletetheIlluminatorSkill:700.0', '10205233CompletetheeBookSkill:100.0', '13606733CompletetheCourseImageSkill:400.0', '13006433CompletetheLoopingGIFSkill:400.0', '13706833CompletetheMovieBarcodesSkill:400.0']","['07001811bethereforallofthelectures:75.0', '15507011readalllecturesslides:0.0', '08103711createdownvideo(singleshoot):150.0', '14005811reachlevelthree:0.0', '16504911respondtoallthequestionnaires:50.0', '12505611gettwelvepostsoffourpoints:150.0', '01100811performonetask:100.0']","['15400922AttendedQuiz:605.0', '15700922AttendedQuiz:100.0']",[]
2,"['09905033CompletetheTextArtSkill:100.0', '10805733CompletethereMIDISkill:100.0', '09604833Completethe3DGIFSkill:100.0', '09504733CompletetheAlienInvasionSkill:100.0']","['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '10901611participate2times:100.0', '12000611getfourpoints:300.0', '12701611participate6times:100.0', '13500611getfourteenpoints:300.0', '14207011readslidesfor50%oflectures:0.0', '19101111participatedinonequest:500.0', '03502011betherefor50%oflabs:50.0', '03902311beontime15times:50.0', '04302011betherefor75%oflabs:50.0', '19301111participatedintwoquests:500.0', '14507011readslidesfor75%oflectures:0.0', '10505511maketwentyposts:0.0', '10100411getfourpoints:200.0']","['01500922AttendedQuiz:750.0', '02500922AttendedQuiz:450.0', '03400922AttendedQuiz:600.0', '04400922AttendedQuiz:400.0', '06300922AttendedQuiz:600.0', '07100922AttendedQuiz:300.0', '15000922AttendedQuiz:400.0']",[],"['Skill Tree5', 'Labs Forum6', 'Participation Forum5']",[],"['11300411geteightpoints:200.0', '06503011topgradeinthreegradedclasses:0.0', '15507011readalllecturesslides:0.0', '16504911respondtoallthequestionnaires:50.0', '01100811performonetask:100.0']","['15400922AttendedQuiz:600.0', '15700922AttendedQuiz:400.0']",[]
2,['09504733CompletetheAlienInvasionSkill:100.0'],"['09804911respondtofirstquestionnaire:50.0', '12000611getfourpoints:300.0', '02801811betherefor50%oflectures:75.0', '10901611participate2times:100.0', '10100411getfourpoints:200.0', '14207011readslidesfor50%oflectures:0.0', '10705611getfourpostsoffourpoints:150.0', '13500611getfourteenpoints:300.0', '19101111participatedinonequest:500.0', '15204911respondtofirsttwoquestionnaires:50.0', '11205611getsixpostsoffourpoints:150.0', '14507011readslidesfor75%oflectures:0.0', '06503011topgradeinthreegradedclasses:0.0', '06902811Theaveragescoreofyourlabclasswasthebestofallclasses(2times):50.0', '07302011bethereforallofthelabs:50.0']","['01500922AttendedQuiz:750.0', '02500922AttendedQuiz:675.0', '03400922AttendedQuiz:750.0', '04400922AttendedQuiz:700.0', '06300922AttendedQuiz:450.0', '07100922AttendedQuiz:600.0', '15000922AttendedQuiz:700.0']",[],"['Skill Tree1', 'Labs Forum4', 'Participation Forum5']",[],"['08203711createdownvideo,relevantedits:150.0', '16504911respondtoallthequestionnaires:50.0', '16607711oneentry:50.0', '01100811performonetask:100.0']",['15400922AttendedQuiz:471.0'],[]
1,[],"['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '12000611getfourpoints:300.0', '10901611participate2times:100.0', '12100611geteightpoints:300.0', '14207011readslidesfor50%oflectures:0.0', '02801811betherefor50%oflectures:75.0', '19101111participatedinonequest:500.0', '03902311beontime15times:50.0', '03502011betherefor50%oflabs:50.0', '15204911respondtofirsttwoquestionnaires:50.0', '05303011topgradeintwogradedclasses:0.0', '14507011readslidesfor75%oflectures:0.0', '06503011topgradeinthreegradedclasses:0.0', '06902811Theaveragescoreofyourlabclasswasthebestofallclasses(2times):50.0', '04001811betherefor75%oflectures:75.0']","['01500922AttendedQuiz:750.0', '02500922AttendedQuiz:275.0', '03400922AttendedQuiz:350.0', '04400922AttendedQuiz:450.0', '06300922AttendedQuiz:750.0', '07100922AttendedQuiz:375.0', '15000922AttendedQuiz:475.0']",[],"['Labs Forum3', 'Participation Forum2']",[],"['08203711createdownvideo,relevantedits:150.0']",['15400922AttendedQuiz:750.0'],[]
2,"['09504733CompletetheAlienInvasionSkill:100.0', '10005133CompletetheZombiesandMonstersSkill:100.0', '10305333CompletetheCourseLogoSkill:100.0', '11805933CompletetheMoviePosterSkill:400.0', '11906033CompletethePublicistSkill:400.0', '09905033CompletetheTextArtSkill:100.0']","['09804911respondtofirstquestionnaire:50.0', '12000611getfourpoints:300.0', '02801811betherefor50%oflectures:75.0', '13500611getfourteenpoints:300.0', '03502011betherefor50%oflabs:50.0', '15204911respondtofirsttwoquestionnaires:50.0', '11705811reachleveltwo:0.0', '14207011readslidesfor50%oflectures:0.0', '05303011topgradeintwogradedclasses:0.0', '05102311beontime17times:50.0', '11205611getsixpostsoffourpoints:150.0', '06503011topgradeinthreegradedclasses:0.0', '06902811Theaveragescoreofyourlabclasswasthebestofallclasses(2times):50.0', '14507011readslidesfor75%oflectures:0.0', '07302011bethereforallofthelabs:50.0']","['01500922AttendedQuiz:450.0', '02500922AttendedQuiz:300.0', '03400922AttendedQuiz:600.0', '04400922AttendedQuiz:250.0', '06300922AttendedQuiz:750.0', '07100922AttendedQuiz:150.0', '15000922AttendedQuiz:700.0']",[],"['Skill Tree6', 'Labs Forum4', 'Participation Forum4']",[],"['08203711createdownvideo,relevantedits:150.0', '16504911respondtoallthequestionnaires:50.0', '16607711oneentry:50.0', '01100811performonetask:100.0']",['15400922AttendedQuiz:500.0'],[]
1,"['09905033CompletetheTextArtSkill:100.0', '10205233CompletetheeBookSkill:100.0', '09504733CompletetheAlienInvasionSkill:100.0', '10305333CompletetheCourseLogoSkill:100.0', '13206633CompletetheLivingPageSkill:400.0', '14807333CompletetheIlluminatorSkill:700.0']","['12000611getfourpoints:300.0', '00700511sugestanewsubjectforyourpresentation:350.0', '12100611geteightpoints:300.0', '14207011readslidesfor50%oflectures:0.0', '13500611getfourteenpoints:300.0', '10705611getfourpostsoffourpoints:150.0', '10505511maketwentyposts:0.0', '10605511makethirtyposts:0.0', '14507011readslidesfor75%oflectures:0.0', '11405511makefiftyposts:0.0', '14005811reachlevelthree:0.0', '09804911respondtofirstquestionnaire:50.0']","['02500922AttendedQuiz:50.0', '03400922AttendedQuiz:450.0', '04400922AttendedQuiz:200.0', '06300922AttendedQuiz:600.0', '07100922AttendedQuiz:600.0', '15000922AttendedQuiz:450.0', '15400922AttendedQuiz:575.0']",[],"['Skill Tree32', 'Participation Forum45', 'Labs Forum6']","['12906333CompletethePodcastSkill:400.0', '13606733CompletetheCourseImageSkill:400.0', '16407633CompletetheKinecticSkill:700.0']","['13803011topgradeinfourgradedclasses:0.0', '07803511handindocumentabouttherationalleofyourpresentation.:250.0', '12800411gettwelvepoints:200.0', '12505611gettwelvepostsoffourpoints:150.0', '16301111participatedinthequest:1000.0', '01100811performonetask:100.0']",['15700922AttendedQuiz:400.0'],[]
1,[],"['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '12100611geteightpoints:300.0', '14207011readslidesfor50%oflectures:0.0', '14507011readslidesfor75%oflectures:0.0', '15204911respondtofirsttwoquestionnaires:50.0']","['02500922AttendedQuiz:300.0', '03400922AttendedQuiz:600.0', '04400922AttendedQuiz:550.0', '06300922AttendedQuiz:750.0', '07100922AttendedQuiz:225.0', '15000922AttendedQuiz:450.0', '15400922AttendedQuiz:750.0']",[],"['Labs Forum4', 'Participation Forum3']",['10005133CompletetheZombiesandMonstersSkill:100.0'],"['13803011topgradeinfourgradedclasses:0.0', '07803511handindocumentabouttherationalleofyourpresentation.:250.0', '16301111participatedinthequest:1000.0', '01100811performonetask:100.0', '16607711oneentry:50.0']",['15700922AttendedQuiz:225.0'],[]
1,[],"['00700511sugestanewsubjectforyourpresentation:350.0', '12000611getfourpoints:300.0', '13803011topgradeinfourgradedclasses:0.0', '14207011readslidesfor50%oflectures:0.0', '14507011readslidesfor75%oflectures:0.0', '03502011betherefor50%oflabs:50.0', '14703011topgradeinsixgradedclasses:0.0', '04302011betherefor75%oflabs:50.0']","['02500922AttendedQuiz:300.0', '03400922AttendedQuiz:300.0', '04400922AttendedQuiz:300.0', '06300922AttendedQuiz:525.0', '07100922AttendedQuiz:600.0', '15000922AttendedQuiz:450.0', '15400922AttendedQuiz:600.0']",[],['Labs Forum7'],"['09905033CompletetheTextArtSkill:100.0', '09504733CompletetheAlienInvasionSkill:100.0', '11805933CompletetheMoviePosterSkill:400.0']","['15507011readalllecturesslides:0.0', '02801811betherefor50%oflectures:75.0', '10705611getfourpostsoffourpoints:150.0', '11705811reachleveltwo:0.0', '01100811performonetask:100.0', '16607711oneentry:50.0']",['15700922AttendedQuiz:150.0'],[]
1,"['09604833Completethe3DGIFSkill:100.0', '09905033CompletetheTextArtSkill:100.0']","['00700511sugestanewsubjectforyourpresentation:350.0', '12000611getfourpoints:300.0', '14207011readslidesfor50%oflectures:0.0', '13803011topgradeinfourgradedclasses:0.0', '14507011readslidesfor75%oflectures:0.0', '09804911respondtofirstquestionnaire:50.0']","['02500922AttendedQuiz:200.0', '03400922AttendedQuiz:300.0', '06300922AttendedQuiz:300.0', '07100922AttendedQuiz:525.0', '15000922AttendedQuiz:300.0', '15400922AttendedQuiz:550.0']",[],"['Skill Tree4', 'Labs Forum3']","['11906033CompletethePublicistSkill:400.0', '10805733CompletethereMIDISkill:100.0', '11805933CompletetheMoviePosterSkill:400.0']","['02801811betherefor50%oflectures:75.0', '11705811reachleveltwo:0.0', '01100811performonetask:100.0']",['15700922AttendedQuiz:450.0'],[]
1,[],"['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '13803011topgradeinfourgradedclasses:0.0', '14207011readslidesfor50%oflectures:0.0', '14507011readslidesfor75%oflectures:0.0', '03502011betherefor50%oflabs:50.0', '14703011topgradeinsixgradedclasses:0.0', '15204911respondtofirsttwoquestionnaires:50.0']","['01500922AttendedQuiz:450.0', '02500922AttendedQuiz:750.0', '03400922AttendedQuiz:450.0', '04400922AttendedQuiz:300.0', '06300922AttendedQuiz:450.0', '07100922AttendedQuiz:600.0', '15000922AttendedQuiz:450.0', '15400922AttendedQuiz:550.0']",[],"['Participation Forum1', 'Questions2']","['09905033CompletetheTextArtSkill:100.0', '09604833Completethe3DGIFSkill:100.0', '09504733CompletetheAlienInvasionSkill:100.0']","['15507011readalllecturesslides:0.0', '10505511maketwentyposts:0.0']",['15700922AttendedQuiz:450.0'],[]
2,"['10005133CompletetheZombiesandMonstersSkill:100.0', '09604833Completethe3DGIFSkill:100.0']","['09804911respondtofirstquestionnaire:50.0', '10100411getfourpoints:200.0', '10901611participate2times:100.0', '12000611getfourpoints:300.0', '00700511sugestanewsubjectforyourpresentation:350.0', '12100611geteightpoints:300.0', '11300411geteightpoints:200.0', '10705611getfourpostsoffourpoints:150.0', '13803011topgradeinfourgradedclasses:0.0', '10505511maketwentyposts:0.0', '12800411gettwelvepoints:200.0', '11205611getsixpostsoffourpoints:150.0', '14207011readslidesfor50%oflectures:0.0', '09700111getfourpoints:50.0', '02801811betherefor50%oflectures:75.0', '03502011betherefor50%oflabs:50.0', '10605511makethirtyposts:0.0', '04302011betherefor75%oflabs:50.0', '14507011readslidesfor75%oflectures:0.0', '14703011topgradeinsixgradedclasses:0.0', '04001811betherefor75%oflectures:75.0', '15204911respondtofirsttwoquestionnaires:50.0']","['02500922AttendedQuiz:700.0', '03400922AttendedQuiz:225.0', '04400922AttendedQuiz:150.0', '06300922AttendedQuiz:750.0', '07100922AttendedQuiz:600.0', '15000922AttendedQuiz:300.0', '15400922AttendedQuiz:750.0']",[],"['Skill Tree5', 'Participation Forum13', 'Bugs Forum10', 'Questions4', 'Labs Forum9']","['12606233CompletetheReporterSkill:100.0', '13606733CompletetheCourseImageSkill:400.0', '14307133CompletetheStopMotionSkill:700.0']","['15507011readalllecturesslides:0.0', '07803511handindocumentabouttherationalleofyourpresentation.:250.0', '07001811bethereforallofthelectures:75.0', '12505611gettwelvepostsoffourpoints:150.0', '16301111participatedinthequest:1000.0', '01100811performonetask:100.0']",['15700922AttendedQuiz:600.0'],[]
1,[],"['00700511sugestanewsubjectforyourpresentation:350.0', '13803011topgradeinfourgradedclasses:0.0', '12000611getfourpoints:300.0', '12100611geteightpoints:300.0', '13500611getfourteenpoints:300.0', '14207011readslidesfor50%oflectures:0.0', '02801811betherefor50%oflectures:75.0', '03502011betherefor50%oflabs:50.0', '14507011readslidesfor75%oflectures:0.0', '14703011topgradeinsixgradedclasses:0.0', '04302011betherefor75%oflabs:50.0', '10901611participate2times:100.0']","['02500922AttendedQuiz:50.0', '03400922AttendedQuiz:175.0', '04400922AttendedQuiz:0.0', '06300922AttendedQuiz:450.0', '07100922AttendedQuiz:600.0', '15000922AttendedQuiz:300.0', '15400922AttendedQuiz:550.0']",[],['Labs Forum8'],[],"['07302011bethereforallofthelabs:50.0', '15507011readalllecturesslides:0.0', '08003711remixedvideo:150.0']",['15700922AttendedQuiz:615.0'],[]
1,['10005133CompletetheZombiesandMonstersSkill:100.0'],"['09804911respondtofirstquestionnaire:50.0', '00700511sugestanewsubjectforyourpresentation:350.0', '12100611geteightpoints:300.0', '13803011topgradeinfourgradedclasses:0.0', '13500611getfourteenpoints:300.0', '14207011readslidesfor50%oflectures:0.0', '03502011betherefor50%oflabs:50.0', '14703011topgradeinsixgradedclasses:0.0', '04302011betherefor75%oflabs:50.0', '14507011readslidesfor75%oflectures:0.0', '15204911respondtofirsttwoquestionnaires:50.0']","['02500922AttendedQuiz:450.0', '03400922AttendedQuiz:600.0', '04400922AttendedQuiz:300.0', '06300922AttendedQuiz:450.0', '07100922AttendedQuiz:225.0', '15000922AttendedQuiz:300.0', '15400922AttendedQuiz:550.0']",[],"['Skill Tree2', 'Participation Forum4', 'Labs Forum9']",['11906033CompletethePublicistSkill:400.0'],"['07503011topgradeinallgradedclasses:0.0', '02801811betherefor50%oflectures:75.0', '07803511handindocumentabouttherationalleofyourpresentation.:250.0', '16301111participatedinthequest:1000.0', '01100811performonetask:100.0']",['15700922AttendedQuiz:90.0'],[]
